      26.600   302.16    77.3   -75210.5495  -93643.3363  298249.8831       1.0222
      26.800   304.64   -61.5   -75083.3031  -93667.1316  298360.9297       1.0219
      27.000   302.73  -170.1   -75141.3301  -93608.9393  298412.0177       1.0217
      27.200   304.27    65.6   -75263.8951  -93825.3715  298366.2009       1.0218
      27.400   299.99    61.2   -75312.1445  -93612.3322  298218.1236       1.0224
      27.600   303.88   218.0   -75224.3575  -93761.6813  298378.1254       1.0218
      27.800   302.87   111.8   -75241.4372  -93717.2175  298524.8566       1.0213
      28.000   302.79   -28.8   -75203.6187  -93674.4463  298477.2610       1.0215
      28.200   300.67   -97.7   -75292.2079  -93633.7528  298344.4146       1.0219
      28.400   304.44  -120.9   -75114.8085  -93686.6086  298259.8759       1.0222
      28.600   301.99   167.4   -75157.5737  -93579.5470  298357.4344       1.0219
      28.800   302.84   -47.6   -75269.0913  -93743.1097  298350.7885       1.0219
      29.000   301.07   172.6   -75186.1761  -93552.4345  298422.0342       1.0217
      29.200   299.39  -164.5   -75376.8456  -93640.7705  298371.4745       1.0218
      29.400   301.46   273.7   -75520.5088  -93910.3407  298300.1283       1.0221
      29.600   299.61  -267.5   -75567.0985  -93843.9437  298329.3635       1.0220
      29.800   298.95  -251.0   -75586.9641  -93823.4731  298222.9771       1.0223
      30.000   300.23    14.0   -75748.5467  -94063.5564  297942.4407       1.0233
      30.200   297.97  -128.3   -75719.7105  -93897.0089  297983.6811       1.0232
      30.400   298.23    20.5   -75806.7353  -93999.8689  297931.6369       1.0233
      30.600   299.39   143.6   -75844.6757  -94108.4719  297942.5018       1.0233
      30.800   298.91   -65.1   -75775.3258  -94009.7442  297842.1225       1.0236
      31.000   300.17   -56.3   -75782.1311  -94093.0807  297737.1896       1.0240
      31.200   300.21  -103.3   -75820.4631  -94134.2974  297652.6052       1.0243
      31.400   300.44    98.4   -75749.9879  -94077.5852  297642.2451       1.0243
      31.600   298.66    32.4   -75765.2815  -93984.0957  297847.9889       1.0236
      31.800   299.05   253.4   -75681.2274  -93924.1567  297747.1561       1.0240
      32.000   300.18  -122.2   -75610.9884  -93923.0414  297849.1701       1.0236
      32.200   301.59    33.0   -75631.8895  -94029.5916  297752.4279       1.0240
      32.400   300.14    56.8   -75663.6476  -93972.8474  297819.1477       1.0237
      32.600   300.95    42.3   -75626.4154  -93985.0731  297869.7325       1.0235
      32.800   298.12   369.3   -75553.3759  -93739.6888  297900.5547       1.0234
      33.000   299.24    18.6   -75762.1989  -94016.7910  298132.8075       1.0226
      33.200   299.51     6.3   -75850.4384  -94121.6610  298167.8926       1.0225
      33.400   298.76   -76.3   -75871.3402  -94096.7031  297981.9044       1.0232
      33.600   298.57  -130.9   -75824.0575  -94037.6042  297810.8765       1.0238
      33.800   300.66    53.1   -75821.3615  -94162.4793  297590.3976       1.0245
      34.000   301.20   -21.9   -75807.9226  -94182.1028  297626.6298       1.0244
      34.200   300.31    21.0   -75732.7619  -94052.3721  297584.3533       1.0245
      34.400   297.92    55.0   -75927.7792  -94101.6205  297490.9555       1.0249
      34.600   302.34  -179.9   -75805.4960  -94249.1404  297513.6488       1.0248
      34.800   297.98    -2.0   -75934.8850  -94112.6527  297451.9329       1.0250
      35.000   298.83  -140.4   -75922.6070  -94151.9410  297471.8186       1.0249
      35.200   300.48  -123.3   -75923.6792  -94254.0819  297351.8181       1.0253
      35.400   298.08  -182.3   -75886.7628  -94070.5334  297466.7533       1.0249
      35.600   299.04  -131.3   -75899.0537  -94141.4455  297510.0238       1.0248
      35.800   298.04   -32.8   -75818.6082  -93999.8434  297449.0969       1.0250
      36.000   298.10  -112.3   -75957.9203  -94143.0371  297516.5228       1.0248
      36.200   296.76  -209.4   -75955.5863  -94058.6567  297541.9704       1.0247
      36.400   299.65   -24.2   -75897.4322  -94176.6636  297507.1337       1.0248
      36.600   301.44  -265.4   -75933.0616  -94321.5870  297524.7506       1.0247
      36.800   300.32    68.2   -75922.4079  -94242.4715  297390.7669       1.0252
      37.000   298.60   143.4   -75918.3617  -94134.0055  297362.1752       1.0253
      37.200   299.16    34.0   -75980.5936  -94230.4122  297440.8891       1.0250
      37.400   299.63    19.8   -75944.3372  -94222.3519  297426.1378       1.0251
      37.600   298.74   152.8   -75923.6805  -94147.5421  297574.4151       1.0246
      37.800   297.63    -1.5   -75966.2910  -94122.4282  297590.0125       1.0245
      38.000   297.71    54.8   -76105.3616  -94266.2362  297543.0738       1.0247
      38.200   301.04   -99.0   -75869.1195  -94233.3802  297346.6645       1.0253
      38.400   298.58   -64.8   -75929.5919  -94143.7661  297395.9475       1.0252
      38.600   298.33  -214.6   -76010.5091  -94209.6971  297379.7373       1.0252
      38.800   300.48  -271.8   -75981.6876  -94311.8184  297311.0403       1.0255
      39.000   296.57  -327.6   -76085.3104  -94176.7958  297133.8570       1.0261
      39.200   297.76    -4.6   -76106.4094  -94270.3419  297133.1147       1.0261
      39.400   300.33    33.4   -76040.2261  -94361.5025  297071.0250       1.0263
      39.600   298.53  -156.8   -76004.0790  -94215.0054  296976.6542       1.0266
      39.800   298.95    50.0   -76141.0384  -94377.7600  297069.9891       1.0263
      40.000   296.99    31.9   -76083.1963  -94200.5022  296948.2413       1.0267
      40.200   299.68   184.2   -75998.4075  -94279.9300  297001.0194       1.0265
      40.400   300.80   -65.0   -76015.3060  -94365.0569  297159.6450       1.0260
      40.600   297.64  -130.9   -75928.0773  -94084.9740  297066.3376       1.0263
      40.800   299.02  -132.8   -75983.6596  -94224.6409  297025.4390       1.0265
      41.000   297.42    95.1   -76075.4729  -94219.0145  297050.2832       1.0264
      41.200   297.36  -167.1   -76069.0555  -94209.0675  296954.9328       1.0267
      41.400   301.73   324.1   -75918.5504  -94325.0285  297006.3750       1.0265
      41.600   300.64  -169.8   -75726.1367  -94065.7405  297035.5452       1.0264
      41.800   300.03   159.4   -75826.4327  -94128.9651  296964.4420       1.0267
      42.000   300.67  -158.4   -75948.1827  -94289.9961  297005.4381       1.0265
      42.200   299.44   123.4   -75866.0522  -94132.5002  297033.0317       1.0264
      42.400   297.57   271.3   -75939.7612  -94092.5253  297256.7071       1.0257
      42.600   296.68   226.2   -76025.2592  -94123.5687  297341.4169       1.0254
      42.800   299.94   -83.4   -75920.2026  -94217.3701  297289.0620       1.0255
      43.000   300.42    98.8   -75819.8064  -94146.3298  297262.3252       1.0256
      43.200   302.17    50.7   -75772.5356  -94205.6104  297172.2947       1.0260
      43.400   300.81  -189.4   -75779.2158  -94129.4270  297153.1247       1.0260
      43.600   301.09   366.7   -75819.6499  -94187.2578  297100.8872       1.0262
      43.800   299.81   -64.8   -75735.5884  -94024.7467  297338.1962       1.0254
      44.000   300.74    52.0   -75697.9499  -94044.0275  297359.9341       1.0253
      44.200   299.41    -0.2   -75757.6207  -94022.4556  297315.2523       1.0255
      44.400   301.99   125.7   -75635.5970  -94057.6380  297262.9058       1.0256
      44.600   300.42   204.0   -75566.5472  -93893.0662  297320.7133       1.0254
      44.800   302.83    86.8   -75555.0778  -94028.3824  297398.6097       1.0252
      45.000   301.19   -78.2   -75664.0772  -94037.4412  297371.9151       1.0253
      45.200   301.19    -6.7   -75569.4677  -93943.0365  297419.5149       1.0251
      45.400   302.66    42.2   -75524.5329  -93987.5622  297421.1785       1.0251
      45.600   301.85   144.0   -75688.3616  -94102.2467  297529.1736       1.0247
      45.800   302.94  -300.1   -75591.0315  -94071.0525  297523.0498       1.0247
      46.000   299.93   182.4   -75733.2966  -94029.7068  297427.9189       1.0251
      46.200   300.16    79.1   -75687.3780  -93998.0163  297366.2982       1.0253
      46.400   298.05   -63.7   -75756.2940  -93938.2457  297245.7091       1.0257
      46.600   299.15    69.4   -75703.6808  -93952.4537  297123.8342       1.0261
      46.800   300.96  -249.3   -75692.4872  -94051.8498  297084.9036       1.0263
      47.000   303.84    43.2   -75698.3355  -94233.4056  296941.8190       1.0267
      47.200   298.64   -72.4   -75750.9748  -93968.7752  296970.9969       1.0266
      47.400   300.47  -172.4   -75581.9560  -93911.7136  296927.9032       1.0268
      47.600   300.56   -30.5   -75602.8143  -93937.8464  296848.3733       1.0271
      47.800   301.21  -101.7   -75703.8092  -94078.7307  296771.3810       1.0273
      48.000   299.55   -77.1   -75628.1112  -93901.6257  296808.2449       1.0272
      48.200   301.98   -41.6   -75568.2460  -93989.6713  296732.7135       1.0275
      48.400   299.92   -38.3   -75727.4507  -94023.2761  296823.5010       1.0272
      48.600   300.42    46.9   -75754.9057  -94081.4632  296761.0851       1.0274
      48.800   300.11   -38.0   -75685.5347  -93993.3603  296747.7509       1.0274
      49.000   300.90   133.9   -75696.7619  -94052.3692  296784.8347       1.0273
      49.200   301.07   380.4   -75574.5450  -93940.8507  296796.6723       1.0272
      49.400   301.94   -90.5   -75577.4446  -93996.7332  296907.9604       1.0269
      49.600   302.49  -234.1   -75603.5240  -94056.1480  296964.2074       1.0267
      49.800   303.21  -125.7   -75495.5830  -93991.9649  296955.7548       1.0267
      50.000   299.75   259.8   -75608.4267  -93893.8605  296888.7397       1.0269
      50.200   301.18   159.1   -75739.2369  -94111.8343  297024.0987       1.0265
      50.400   301.93   148.4   -75733.0576  -94151.8827  297259.3097       1.0257
      50.600   300.70  -224.6   -75782.3144  -94125.6076  297317.9678       1.0254
      50.800   298.73  -144.8   -75889.0195  -94112.3975  297221.4148       1.0258
      51.000   297.44   359.1   -75834.1489  -93978.5656  297252.2848       1.0257
      51.200   299.32   138.8   -75813.3945  -94072.8582  297249.5156       1.0257
      51.400   300.84  -133.1   -75792.5510  -94144.8355  297282.2645       1.0256
      51.600   297.61    -0.1   -75776.2356  -93931.5129  297177.9560       1.0259
      51.800   302.44   -97.2   -75655.2107  -94104.7241  297163.6636       1.0260
      52.000   298.07    93.5   -75743.0720  -93926.2388  297056.0412       1.0264
      52.200   298.30   139.2   -75745.8472  -93943.0558  296913.2829       1.0268
      52.400   301.24   221.3   -75674.3890  -94050.6197  296884.7141       1.0269
      52.600   301.39   206.6   -75703.9967  -94089.5255  297108.6788       1.0262
      52.800   301.77  -126.4   -75740.2128  -94149.2775  297062.2572       1.0263
      53.000   300.51   -79.0   -75747.2840  -94079.0998  297100.2250       1.0262
      53.200   299.25   -95.2   -75659.8677  -93914.9950  296933.7427       1.0268
      53.400   297.95   -52.9   -75736.2384  -93911.8049  296732.1329       1.0275
      53.600   298.98   123.5   -75658.3966  -93896.8879  296774.6457       1.0273
      53.800   300.59   100.2   -75581.5046  -93918.2213  296802.0169       1.0272
      54.000   300.84  -110.9   -75699.1552  -94051.3276  296850.9890       1.0271
      54.200   298.38   -56.5   -75716.5511  -93918.5713  296703.5186       1.0276
      54.400   298.94   108.5   -75816.6040  -94052.9998  296713.1734       1.0275
      54.600   299.84    21.3   -75865.5937  -94156.5907  296796.9939       1.0272
      54.800   298.54   261.0   -75952.2607  -94163.9450  296927.4239       1.0268
      55.000   298.88    55.9   -75959.2509  -94191.7860  297065.9930       1.0263
      55.200   298.47   239.5   -75947.0245  -94154.2892  297098.4995       1.0262
      55.400   301.44   364.2   -75904.4968  -94293.2760  297160.7894       1.0260
      55.600   300.45   -12.5   -76006.9025  -94335.4105  297319.9250       1.0254
      55.800   295.34    10.0   -76123.3891  -94140.1449  297094.8805       1.0262
      56.000   296.51    35.4   -76126.6630  -94214.6096  296954.0532       1.0267
      56.200   300.52  -195.6   -76042.9665  -94375.5847  296900.1750       1.0269
      56.400   299.49  -168.7   -75975.8149  -94245.7766  296843.8164       1.0271
      56.600   297.76   319.0   -75938.4443  -94102.4190  296890.9464       1.0269
      56.800   295.83  -152.2   -75890.9031  -93937.3596  296876.5142       1.0270
      57.000   297.75    98.6   -75903.8402  -94067.3057  296849.2339       1.0271
      57.200   300.56    54.0   -75822.5485  -94157.2572  296912.4476       1.0268
      57.400   299.16  -177.9   -75970.7399  -94220.5286  297064.6102       1.0263
      57.600   299.60    24.2   -75860.3896  -94137.1109  297064.9212       1.0263
      57.800   300.20  -209.0   -75865.1115  -94178.0820  297024.8981       1.0265
      58.000   296.34   172.0   -75954.1976  -94031.5276  296949.4827       1.0267
      58.200   299.83    91.4   -75773.7673  -94064.0286  296958.0748       1.0267
      58.400   301.17    15.6   -75565.9814  -93938.4317  297136.5463       1.0261
      58.600   303.00   126.7   -75545.5244  -94029.4174  297212.5069       1.0258
      58.800   300.42    37.3   -75592.7774  -93919.3820  297360.3013       1.0253
      59.000   301.00   272.3   -75565.8972  -93927.9138  297321.2649       1.0254
      59.200   299.93    81.6   -75570.3121  -93866.8749  297386.7994       1.0252
      59.400   301.40   -21.7   -75612.1117  -93998.5114  297578.8517       1.0245
      59.600   302.61   207.4   -75543.2771  -94003.1238  297704.9300       1.0241
      59.800   301.88    30.3   -75512.5552  -93928.1814  297603.6602       1.0245
      60.000   301.34   127.1   -75566.5489  -93948.9498  297514.0293       1.0248
      60.200   298.68   -63.6   -75780.5419  -94000.5902  297593.6164       1.0245
      60.400   299.28    60.3   -75922.4648  -94179.4729  297630.7177       1.0244
      60.600   300.78    38.8   -75802.3574  -94150.9808  297550.8181       1.0246
      60.800   298.49    45.1   -75786.9744  -93995.5801  297615.6264       1.0244
      61.000   301.70     5.5   -75600.2461  -94005.0914  297420.4417       1.0251
      61.200   302.16   228.3   -75403.1892  -93835.5008  297478.7928       1.0249
      61.400   300.76  -170.3   -75633.1004  -93980.2002  297602.4865       1.0245
      61.600   303.49   -24.8   -75586.4712  -94100.4788  297552.1760       1.0246
      61.800   301.40    31.2   -75678.1637  -94064.1185  297453.7489       1.0250
      62.000   302.53   127.5   -75687.8505  -94143.1663  297332.1202       1.0254
      62.200   300.98  -152.4   -75700.3797  -94060.9137  297179.6553       1.0259
      62.400   298.56   241.9   -75779.5178  -93992.3628  297169.3139       1.0260
      62.600   299.65   -20.5   -75782.3415  -94061.5496  297185.7596       1.0259
      62.800   298.94  -253.9   -75777.3747  -94013.7469  297025.8757       1.0265
      63.000   300.67  -228.1   -75781.7377  -94123.6648  297005.7292       1.0265
      63.200   300.96   166.9   -75803.2066  -94162.3230  296983.0526       1.0266
      63.400   299.15  -379.7   -75827.1644  -94076.4568  296875.4966       1.0270
      63.600   300.22   208.0   -75765.6290  -94079.6988  296908.3480       1.0269
      63.800   300.53  -154.9   -75640.7509  -93973.9284  297069.9025       1.0263
      64.000   300.32   153.4   -75541.7188  -93861.9059  297098.0381       1.0262
      64.200   302.35   230.5   -75487.3549  -93931.2807  297274.4911       1.0256
      64.400   299.38  -106.1   -75612.5979  -93875.5862  297216.6772       1.0258
      64.600   301.38     6.4   -75585.8420  -93970.6873  297277.4805       1.0256
      64.800   300.62    -0.7   -75649.5094  -93988.0869  297247.0441       1.0257
      65.000   301.31   210.3   -75624.9051  -94005.7040  297307.6496       1.0255
      65.200   299.34  -149.3   -75787.8358  -94048.4215  297443.3972       1.0250
      65.400   297.88  -250.2   -75838.2714  -94009.7937  297383.3337       1.0252
      65.600   298.85  -136.1   -75944.6920  -94175.3930  297308.4293       1.0255
      65.800   299.06  -148.4   -75918.1046  -94161.5112  297256.8417       1.0257
      66.000   297.84  -111.3   -76022.0984  -94191.2787  297137.2305       1.0261
      66.200   299.85   155.9   -75891.9482  -94183.7803  297240.2185       1.0257
      66.400   298.64   159.5   -75854.6850  -94072.6699  297178.9638       1.0259
      66.600   300.81   126.5   -75870.9676  -94220.9294  297166.1010       1.0260
      66.800   298.39    68.3   -75886.7666  -94089.6648  297207.5209       1.0258
      67.000   298.90   -13.2   -75929.2758  -94163.0343  297254.0974       1.0257
      67.200   299.01  -152.6   -75930.8088  -94171.2778  297159.3485       1.0260
      67.400   299.21    32.3   -75916.1029  -94168.5385  297187.7616       1.0259
      67.600   299.43    64.4   -75921.6097  -94187.4514  297129.1302       1.0261
      67.800   298.05   210.8   -75918.8860  -94100.8588  297187.4201       1.0259
      68.000   297.37   -18.5   -75849.2501  -93989.5508  297118.5058       1.0261
      68.200   301.38   201.0   -75797.1812  -94182.3882  297042.5419       1.0264
      68.400   300.35  -140.3   -75614.4976  -93936.9610  297099.9792       1.0262
      68.600   301.97    -8.1   -75667.4278  -94088.4468  296947.2436       1.0267
      68.800   299.36    91.9   -75724.7742  -93986.3402  296898.2903       1.0269
      69.000   300.78   232.5   -75620.8455  -93969.4944  297048.0222       1.0264
      69.200   300.46   -29.4   -75637.8169  -93966.5365  297105.8537       1.0262
      69.400   301.21  -152.5   -75586.6285  -93961.1016  296909.4076       1.0269
      69.600   298.12  -128.5   -75720.4294  -93906.3499  296865.0301       1.0270
      69.800   299.47   167.1   -75818.2317  -94086.4842  296832.2480       1.0271
      70.000   300.38  -147.7   -75662.6660  -93986.7948  296856.4430       1.0270
      70.200   298.57    50.6   -75726.3861  -93940.1671  297026.4461       1.0265
      70.400   300.92   231.8   -75811.6401  -94168.7554  297034.3693       1.0264
      70.600   299.29   -58.1   -75817.5547  -94075.2470  297141.7892       1.0261
      70.800   298.23   174.3   -75736.3670  -93929.2106  297226.7826       1.0258
      71.000   299.02    71.9   -75829.1748  -94070.4551  297199.1594       1.0259
      71.200   299.26   -68.8   -75713.7975  -93969.2836  297178.2484       1.0259
      71.400   301.92   -62.1   -75728.3055  -94146.2746  297136.3199       1.0261
      71.600   297.02   170.2   -75843.2562  -93962.2011  297124.2088       1.0261
      71.800   298.77    58.7   -75861.5055  -94087.5911  297254.7383       1.0257
      72.000   301.35    22.8   -75788.5839  -94172.0722  297311.2866       1.0255
      72.200   300.35  -193.3   -75913.8941  -94236.0245  297287.7597       1.0256
      72.400   299.77  -157.9   -75892.4019  -94179.1524  297152.6629       1.0260
      72.600   299.76   -34.6   -75782.7715  -94069.1890  296967.6640       1.0267
      72.800   298.64  -201.6   -75774.6665  -93992.8274  296906.7833       1.0269
      73.000   300.51  -233.5   -75802.6173  -94134.4926  296797.4480       1.0272
      73.200   301.54    -3.7   -75676.4438  -94071.0908  296666.3315       1.0277
      73.400   300.95    54.4   -75632.4289  -93990.9452  296669.7367       1.0277
      73.600   303.95  -120.3   -75641.1789  -94182.7215  296502.9445       1.0283
      73.800   302.07    46.3   -75757.1714  -94183.9902  296637.8089       1.0278
      74.000   301.01  -141.1   -75789.8301  -94152.3428  296657.5196       1.0277
      74.200   299.54   -47.8   -75808.7720  -94081.6601  296731.6400       1.0275
      74.400   297.68    61.5   -75918.8026  -94077.8927  296810.2628       1.0272
      74.600   298.46  -178.0   -75908.4669  -94115.5947  296731.1108       1.0275
      74.800   298.56   200.6   -75815.2589  -94028.0952  296800.3539       1.0272
      75.000   301.36   -71.5   -75827.1228  -94210.8704  296992.9185       1.0266
      75.200   300.17    -7.4   -75871.1054  -94182.1582  296929.5747       1.0268
      75.400   297.15  -237.4   -75940.8477  -94067.5665  296951.8322       1.0267
      75.600   298.70   -16.8   -75881.0570  -94102.4688  296897.4127       1.0269
      75.800   297.31  -125.8   -75931.8416  -94068.8354  296869.1827       1.0270
      76.000   299.32   -45.0   -75876.4082  -94135.6376  296772.3347       1.0273
      76.200   300.69   -21.4   -75896.4163  -94239.2648  296719.0665       1.0275
      76.400   299.42    42.1   -75848.6040  -94114.0065  296753.9685       1.0274
      76.600   299.35  -159.8   -75868.9460  -94129.8492  296690.3795       1.0276
      76.800   297.96   115.8   -75775.4805  -93951.7356  296696.5322       1.0276
      77.000   299.98    34.6   -75686.9211  -93986.4325  296854.6594       1.0270
      77.200   300.02  -228.3   -75747.1112  -94049.2182  296914.6630       1.0268
      77.400   300.87  -157.4   -75834.2525  -94188.1516  296857.2633       1.0270
      77.600   297.84   359.1   -75788.5375  -93957.4026  297075.6364       1.0263
      77.800   299.65  -185.1   -75789.8529  -94069.3614  297164.0418       1.0260
      78.000   299.23    26.1   -75889.7949  -94143.5529  297230.0909       1.0258
      78.200   299.10   -66.2   -75989.3730  -94235.4427  297159.9626       1.0260
      78.400   299.23   297.7   -76035.3151  -94289.4482  297116.5877       1.0261
      78.600   299.39   -19.6   -76119.5986  -94383.5032  297068.8635       1.0263
      78.800   298.55    47.4   -75968.1170  -94180.4842  297056.4258       1.0264
      79.000   301.03   -92.5   -75879.8349  -94243.4620  297087.6031       1.0262
      79.200   298.93  -203.9   -75792.8155  -94028.6751  297085.8903       1.0262
      79.400   302.59   -75.4   -75831.1689  -94289.9252  297135.7180       1.0261
      79.600   301.36   319.3   -75853.7739  -94237.7192  297272.0135       1.0256
      79.800   302.04  -180.7   -75846.8327  -94272.2767  297217.5384       1.0258
      80.000   296.49  -107.1   -75852.6177  -93939.0501  297230.7076       1.0257
      80.200   301.58   175.5   -75786.7493  -94184.1170  297369.9274       1.0253
      80.400   302.72    87.6   -75712.0253  -94178.7326  297365.9513       1.0253
      80.600   299.05   -71.9   -75844.5172  -94087.4910  297277.7257       1.0256
      80.800   299.70  -241.3   -75643.0112  -93925.7636  297040.7627       1.0264
      81.000   299.36    84.5   -75635.6557  -93897.6912  297031.8421       1.0264
      81.200   300.41   -63.3   -75698.3857  -94024.0153  297033.8599       1.0264
      81.400   300.96    15.6   -75690.7513  -94050.4368  297111.6270       1.0262
      81.600   300.44  -171.7   -75822.9039  -94150.7811  297151.8153       1.0260
      81.800   299.57   -12.8   -75812.1594  -94086.7294  297137.9115       1.0261
      82.000   300.63   156.6   -75707.8903  -94046.9542  297129.5830       1.0261
      82.200   299.23  -141.0   -75823.0961  -94077.1099  297290.0634       1.0255
      82.400   299.41  -196.7   -75683.6207  -93948.4025  297315.1354       1.0255
